City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
592,Karratha,AU,2022-11-20 17:20:43,-20.7377,116.8463,81.63,29,86,6.46
593,Verkhnyaya Inta,RU,2022-11-20 17:20:44,65.9811,60.3094,26.87,97,100,19.28
594,Foso,GH,2022-11-20 17:20:44,5.7012,-1.2866,77.07,87,91,4.72
595,Hualmay,PE,2022-11-20 17:20:44,-11.0964,-77.6139,69.24,72,100,8.48
596,Sikonge,TZ,2022-11-20 17:20:45,-5.6333,32.7667,67.87,77,69,4.68
597,Yichun,CN,2022-11-20 17:20:45,47.7,128.9,16.25,58,20,5.1
598,Deputatskiy,RU,2022-11-20 17:20:45,69.3,139.9,-21.33,92,95,1.07
599,Yantzaza,EC,2022-11-20 17:20:46,-3.8278,-78.7594,84.22,59,15,4.18
600,Port Lincoln,AU,2022-11-20 17:19:36,-34.7333,135.8667,53.22,63,97,24.2
601,Cooma,AU,2022-11-20 17:21:46,-36.2333,149.1333,42.82,92,45,12.97
602,Haines Junction,CA,2022-11-20 17:21:46,60.7522,-137.5108,17.55,93,100,3.44
603,Tanete,ID,2022-11-20 17:21:47,-3.9443,119.7848,75.33,88,99,1.16
604,Gonzales,US,2022-11-20 17:21:45,30.2385,-90.9201,53.11,61,100,3.0
605,Rio Gallegos,AR,2022-11-20 17:21:47,-51.6226,-69.2181,64.45,20,0,24.16
606,Svetlogorsk,BY,2022-11-20 17:21:47,52.6333,29.7333,25.57,96,100,9.8
607,Prado,BR,2022-11-20 17:21:48,-17.3411,-39.2208,73.99,89,94,6.26
608,Petropavl,KZ,2022-11-20 17:21:48,54.8753,69.1628,12.06,86,83,9.4
609,Muros,ES,2022-11-20 17:21:48,42.7762,-9.0603,61.09,88,96,7.72
610,Silver City,US,2022-11-20 17:21:39,32.7701,-108.2803,41.68,62,0,4.61
611,Bilma,NE,2022-11-20 17:21:49,18.6853,12.9164,76.28,15,54,4.45
612,Bambanglipuro,ID,2022-11-20 17:21:49,-7.95,110.2833,76.15,89,51,8.75
613,Palmer,US,2022-11-20 17:21:32,42.1584,-72.3287,36.63,33,40,23.02
614,Port Augusta,AU,2022-11-20 17:19:42,-32.5,137.7667,55.49,61,61,12.37
615,Fez,MA,2022-11-20 17:21:34,34.0372,-4.9998,61.05,63,0,3.44
616,Solnechnyy,RU,2022-11-20 17:21:50,50.7214,136.6319,20.21,88,16,4.76
617,Los Llanos De Aridane,ES,2022-11-20 17:21:50,28.6585,-17.9182,68.13,69,75,16.11
618,Wyndham,US,2022-11-20 17:21:50,37.6985,-77.6125,43.02,28,0,13.8
619,Yenangyaung,MM,2022-11-20 17:21:50,20.4667,94.8833,73.65,50,8,4.47
620,Gimli,CA,2022-11-20 17:21:51,50.6336,-96.9907,17.62,73,94,5.75
621,Moerai,PF,2022-11-20 17:21:51,-22.4333,-151.3333,71.49,70,17,16.87
622,Colac,AU,2022-11-20 17:21:51,-38.3333,143.5833,40.17,94,98,16.96
623,Chara,RU,2022-11-20 17:21:52,56.9064,118.2631,-0.29,89,100,0.78
624,Berdigestyakh,RU,2022-11-20 17:21:52,62.0989,126.6992,-28.17,100,100,2.42
625,Iwanai,JP,2022-11-20 17:21:52,42.9744,140.5089,47.7,96,100,5.97
626,Phek,IN,2022-11-20 17:21:53,25.6667,94.5,44.51,84,61,1.39
627,Mildura,AU,2022-11-20 17:21:53,-34.2,142.15,50.07,75,27,18.68
628,Wana,PK,2022-11-20 17:21:53,32.2989,69.5725,53.08,48,12,1.57
629,Zubova Polyana,RU,2022-11-20 17:21:54,54.0771,42.8372,30.02,98,100,2.57
630,Maroua,CM,2022-11-20 17:21:54,10.591,14.3159,84.74,20,42,6.85
631,Lima,PE,2022-11-20 17:20:57,-12.0432,-77.0282,64.65,72,75,6.91
632,Ratnagiri,IN,2022-11-20 17:21:54,16.9833,73.3,72.12,56,80,6.11
633,Novyy Urengoy,RU,2022-11-20 17:21:55,66.0833,76.6333,-10.16,94,83,6.02
634,Chilca,PE,2022-11-20 17:21:55,-12.5211,-76.7372,66.52,78,61,9.19
635,Marsa Matruh,EG,2022-11-20 17:21:56,31.3525,27.2453,69.4,66,100,8.28
636,Cairns,AU,2022-11-20 17:21:56,-16.9167,145.7667,79.07,92,59,0.0
637,Mumford,GH,2022-11-20 17:21:56,5.2618,-0.759,81.19,77,89,11.14
638,Piripiri,BR,2022-11-20 17:21:57,-4.2733,-41.7769,100.6,22,72,2.68
639,Taksimo,RU,2022-11-20 17:21:57,56.3444,114.8794,-8.1,85,65,1.86
640,Ostrovnoy,RU,2022-11-20 17:21:57,68.0531,39.5131,36.21,89,100,11.23
641,Kismayo,SO,2022-11-20 17:21:58,-0.3582,42.5454,79.52,82,76,9.98
642,Tanabe,JP,2022-11-20 17:21:58,33.7333,135.3667,61.3,91,100,8.05
643,Sumter,US,2022-11-20 17:19:04,28.7086,-82.0831,54.09,82,100,12.33
644,Sehwan,PK,2022-11-20 17:21:58,26.4279,67.863,74.77,29,0,5.91
645,Saint-Pierre,RE,2022-11-20 17:22:59,-21.3393,55.4781,76.68,69,100,4.61
646,Vitim,RU,2022-11-20 17:22:59,59.4511,112.5578,-23.55,100,63,1.34
647,Kaka,TM,2022-11-20 17:22:59,37.3482,59.6143,57.49,57,38,1.48
648,Nouadhibou,MR,2022-11-20 17:22:59,20.931,-17.0347,69.78,73,0,16.11
649,Makokou,GA,2022-11-20 17:23:00,0.5738,12.8642,71.69,96,94,2.48
650,Leshukonskoye,RU,2022-11-20 17:23:00,64.8989,45.7622,29.08,96,100,4.9
651,Atocha,BO,2022-11-20 17:23:00,-20.9333,-66.2333,66.51,4,1,13.11
652,Creston,US,2022-11-20 17:23:01,41.0586,-94.3614,36.72,60,0,19.57
653,Nan,TH,2022-11-20 17:23:01,18.8333,100.6667,69.62,97,32,1.01
654,Pointe Michel,DM,2022-11-20 17:23:01,15.25,-61.3833,86.94,51,75,2.3
655,Hovd,MN,2022-11-20 17:23:02,48.0056,91.6419,23.18,57,54,6.91
656,Tokur,RU,2022-11-20 17:23:02,53.1333,132.9,16.5,96,100,3.96
657,Palu,ID,2022-11-20 17:23:02,-0.8917,119.8707,77.13,94,100,2.68
658,Sorland,NO,2022-11-20 17:23:03,67.667,12.6934,44.46,58,0,8.14
659,Silifke,TR,2022-11-20 17:23:03,36.3778,33.9344,65.21,74,97,3.24
660,Tias,ES,2022-11-20 17:23:03,28.9611,-13.645,69.48,64,0,23.02
661,Birin,NP,2022-11-20 17:23:04,26.8865,88.0718,51.42,76,0,4.45
662,Corinto,GR,2022-11-20 17:23:04,37.9407,22.9573,71.89,78,99,4.72
663,Peru,US,2022-11-20 17:23:04,40.7537,-86.0689,27.21,55,0,11.5
664,Beyneu,KZ,2022-11-20 17:23:05,45.3167,55.2,49.21,71,100,9.75
665,Chelno-Vershiny,RU,2022-11-20 17:23:05,54.4333,51.1,25.95,96,100,4.27
666,Imbituba,BR,2022-11-20 17:23:05,-28.24,-48.6703,76.66,65,26,21.59
667,Ibra,OM,2022-11-20 17:23:06,22.6906,58.5334,72.9,46,0,4.0
668,Ucluelet,CA,2022-11-20 17:23:06,48.9329,-125.5528,43.09,77,85,8.48
669,Hit,IQ,2022-11-20 17:22:30,33.6416,42.8251,65.86,48,0,10.42
670,Russell,US,2022-11-20 17:23:07,32.3502,-85.1999,45.68,36,0,8.05
671,Barcelona,ES,2022-11-20 17:21:20,41.3888,2.159,58.69,63,20,4.61
672,Hamilton,US,2022-11-20 17:18:58,39.1834,-84.5333,31.21,38,0,5.75
673,Sulangan,PH,2022-11-20 17:23:07,11.1373,123.7228,82.09,78,70,7.29
674,Hailar,CN,2022-11-20 17:23:08,49.2,119.7,2.39,92,5,7.76
675,Jizan,SA,2022-11-20 17:23:08,17.3333,42.6667,85.14,69,11,3.33
676,Birao,CF,2022-11-20 17:23:09,10.2849,22.7882,79.16,21,29,5.93
